Timestamp,お名前(ハンドル名。10文字以内),メッセージ(20文字以内)
12/22/2009 20:32:57,かや
12/22/2009 20:33:08,美弥
12/22/2009 20:33:22,熊犬,あかつきと共についに俺らの嫁が宇宙へ！！！
12/22/2009 20:33:48,so-ta,世界でもっとも近くて遠い歌姫は初音ミクだね
12/22/2009 20:34:01,myco,宇宙でもみっくみく～♪
12/22/2009 20:34:04,ひだね,天まで届け私の愛
12/22/2009 20:34:23,すぅりゃ,金星人と握手してきてね（ぉ
12/22/2009 20:34:26,MIT58
12/22/2009 20:34:56,白京洛
12/22/2009 20:35:06,mekupon,Gloria Akatsuki et Miku
12/22/2009 20:35:46,kurarusu,頑張って来い！！！！！
12/22/2009 20:35:52,有栖ギンジ,ミク
12/22/2009 20:36:09,創手,ミク宇宙進出！
12/22/2009 20:36:34,yaamada,"Go, Miku, go!!"
12/22/2009 20:36:47,remia,尻Pblogより.楽しそうです
12/22/2009 20:37:14,暁の明星,共に
12/22/2009 20:37:27,nyanya,頑張れ
12/22/2009 20:38:37,ノディーマスター,初音みきさん　あかつき　がんばれーー！
12/22/2009 20:40:34,初音の消失,加油=w=
12/22/2009 20:41:07,ジッキ－,God Speed You!　ミク＆あかつき！
12/22/2009 20:43:38,한팀장,잘해보라구~!!!! 하하하하~!!
12/22/2009 20:43:52,MR. BAE,MIKUMIKU HAGEHAEJULKE
12/22/2009 20:44:01,Xecty,暁がんばれ
12/22/2009 20:45:43,キサナストライク
12/22/2009 20:45:51,朱正桓,한국인의 근성이다!
12/22/2009 20:46:29,엘쉬에르,엘쉬에르
12/22/2009 20:46:31,アクセラレータ☆,金星行きたい
12/22/2009 20:47:09,クロ,ミクもあかつきも頑張って！
12/22/2009 20:47:41,スウ,ミクちゃん宇宙進出だー
12/22/2009 20:48:15,ing,宇宙ヤバイ！あかつきマジガンバレ
12/22/2009 20:48:47,坂津,想いよ宇宙まで！
12/22/2009 20:49:38,NEKo,加油!!!
12/22/2009 20:49:39,kome,	金星探査の成功を祈念致します
12/22/2009 20:49:40,sei1,惑星科学がミクによって身近に！
12/22/2009 20:50:17,Na-A,ネットという宇宙から本当の宇宙へ。
12/22/2009 20:50:18,F14A10,GO!
12/22/2009 20:50:33,Kawamura Tetsuji,応援したぞ
12/22/2009 20:51:09,ほくほく,がんばれあかつき！がんばれＪＡＸＡ！
12/22/2009 20:52:24,Jademetal,ミクが金星に到着して歌姫から女神に進化！
12/22/2009 20:52:42,ちょろ助,ミク&あかつき応援してるよ！頑張れ！
12/22/2009 20:52:53,taneji,GO! MARS!! 
12/22/2009 20:53:07,すとらっぷ,あかつきとミク！宇宙へ飛び立て！
12/22/2009 20:53:19,まなみ５歳,ビーナスを隅々まで調べてきてね！
12/22/2009 20:53:33,tutti@beru,あかつき＆みく　宇宙へいってらっしゃい！
12/22/2009 20:53:36,kurosio
12/22/2009 20:53:44,光音King
12/22/2009 20:53:49,AKI,美しくあってね
12/22/2009 20:53:56,kuugax
12/22/2009 20:54:00,レイナス,頑張って下さい。ミクもスタッフさん達も(^o^)
12/22/2009 20:54:59,cosmorz,行ってらっしゃい！
12/22/2009 20:55:05,たじゅ,あかつきもミクもガンバ（＾ー＾）
12/22/2009 20:56:49,kuriyoukan,I pray for the safety of a voyage. 
12/22/2009 20:57:59,middow,できれば無事に。満身創痍でも辿り着いて！
12/22/2009 20:58:26,Zeppel HOSHII,我らがミク暁と共に!
12/22/2009 20:58:36,てつあれい,行けあかつき。ミクを乗せ明星へ！！
12/22/2009 20:59:17,Monawa Dante,YOUNHA is Jin Li
12/22/2009 20:59:25,ゆきんこ,太陽系の友人へ“よろしく”
12/22/2009 20:59:31,”Ｎ”－ｎｏ,あかつきの成功ココロから・・・
12/22/2009 21:00:13,りょうー,成功を願ってます
12/22/2009 21:00:21,アカリ,金星とかすごすぎる！ミクもすごい！
12/22/2009 21:00:35,みなみ,がんばれー！
12/22/2009 21:01:04,김순채
12/22/2009 21:02:00,ねこひめ,あかつきがんばって
12/22/2009 21:03:04,nao,ミク最高!!
12/22/2009 21:03:07,まりを
12/22/2009 21:03:12,神方もも,がんばってください
12/22/2009 21:03:24,ekwmffld,ガンバッデ! キラッ☆
12/22/2009 21:03:38,なんじゃもんじゃ,人間万事塞翁が馬
12/22/2009 21:04:02,友里,宇宙もミクもだーい好きだ☆
12/22/2009 21:04:10,春月,ミクもあかつきも応援してます！頑張ってください！
12/22/2009 21:05:58,アーク
12/22/2009 21:06:32,ichinomoto,あかつきの他も宇宙の開発は継続希望です
12/22/2009 21:06:33,まるは,あかつきがんばれ！はやぶさのように！
12/22/2009 21:07:25,貝花大介,俺もいっしょに行きたい
12/22/2009 21:07:30,ぽくぇ,JAXAのみなさんは日本の誇りです。これからも頑張って下さい。
12/22/2009 21:07:35,chyobin,(´∇`)みんなの思いを乗せて～GOGO
12/22/2009 21:08:18,kusigahama,初音さんは空飛んでなんぼです
12/22/2009 21:08:40,lmt,旅の無事を祈っています！
12/22/2009 21:08:48,tdkm_nkjm,こんな世だからこそ、浪漫を是非。
12/22/2009 21:08:53,ロリハン,ミクもあかつきも頑張れ！
12/22/2009 21:08:57,베리벨,뭐.....아무쪼록 금성까지 미쿠미쿠하게
12/22/2009 21:10:00,sem/chem
12/22/2009 21:10:12,mwsss,宇宙開発がんばって！
12/22/2009 21:10:34,唯人,すごいプロジェクトですね
12/22/2009 21:10:44,이주연,온 우주를 미쿠미쿠하게!
12/22/2009 21:10:55,ジョニー,あかつきガンバ！
12/22/2009 21:11:06,Ｙ,宇宙とミク、素敵じゃないか！
12/22/2009 21:11:25,鈴木ゴン,科学と創作のコラボが双方に良い影響を…。
12/22/2009 21:11:33,masimaro,あかつきカンバレ　はやぶさ、もっとカンバレ
12/22/2009 21:11:37,LK,ファイトー
12/22/2009 21:11:47,きぃ,あかつきに乗って、金星でステージやろう！
12/22/2009 21:12:19,00o,未来はミクと読むのだ
12/22/2009 21:12:22,さてぺらが,宇宙に金星にミクという架空のキャラクターが行くのを観てみたいです。
12/22/2009 21:12:25,RAIN (KRZ),I love you Miku XD !! May you fly with our dreams ^w^ !!
12/22/2009 21:12:42,Fourteen year
12/22/2009 21:14:04,한창원,한창원
12/22/2009 21:14:31,通りすがり, 何か胸が熱くなるな。
12/22/2009 21:15:30,にょん３,あかつきがんばれ！ミクがんばれ！
12/22/2009 21:16:05,安藤　雅彦,電子の女神の加護をもて、あかつきよ行け！　
12/22/2009 21:16:27,大',すでに署名した気分になってた…。
12/22/2009 21:16:29,Wn_D,二つの大きな可能性の融合。期待せざるを得ない！
12/22/2009 21:16:30,ききょう,がんばってください！
12/22/2009 21:16:38,Partea,時に励まし、時に守り、あかつきとの旅に幸多からんことを
12/22/2009 21:16:40,なべぶた奉行,きばれや
12/22/2009 21:17:23,PPriest,みくに栄光あれ！！！
12/22/2009 21:18:18,ジェイ,がんばれ
12/22/2009 21:18:18,みんちGT,金星たんさファイト！
12/22/2009 21:18:27,박준호,윽 한국어가 없다.. 영어보고 해석하는데 힘드네요.. 성공하시길!~
12/22/2009 21:18:39,安藤　雅彦,電子の女神の加護をもてあかつきよ、行け！
12/22/2009 21:19:03,ミト,みんなの想いをのせて飛べ！
12/22/2009 21:19:04,Nabe,To be to be ten made to be !
12/22/2009 21:19:32,KUDgong,MIKU wa dokonimo aruyo!!
12/22/2009 21:20:32,may5th,Fly みく to the Venus
12/22/2009 21:20:48,inamorimika,宇宙への旅へ！
12/22/2009 21:20:48,ハマダ,にゅん
12/22/2009 21:20:52,J-Drive,"Fly to Venus, Miku!"
12/22/2009 21:21:05,None2223,Best wishes for 初音ミク&あかつき!
12/22/2009 21:21:24,オヤマダヒロシ,がんばれ！
12/22/2009 21:21:31,wiwaxia
12/22/2009 21:22:01,林 珪二,関係者にがんばれと ｗ
12/22/2009 21:22:02,からす酒,GOGO!　MIKU
12/22/2009 21:22:07,金星,あかつき様と初音ミクさまのご来訪を心よりお待ち申し上げます。
12/22/2009 21:22:54,loco
12/22/2009 21:22:55,issinta,宇宙まで無事で！
12/22/2009 21:23:02,yuuma,がんばってミク　
12/22/2009 21:23:07,光音King
12/22/2009 21:23:16,UT,宇宙こそ正義！
12/22/2009 21:23:17,とおのかおる,新しい時代へ
12/22/2009 21:23:17,Cho Chul-Hyun,Miku~ Go Go
12/22/2009 21:23:25,BabaTaka
12/22/2009 21:23:47,鈴音,この旅路が新たな歴史の一ページとならんことを
12/22/2009 21:23:50,ukari12,Melt!!
12/22/2009 21:26:03,フマ,輝けあかつき＆ミク！
12/22/2009 21:26:25,み,ファイト
12/22/2009 21:26:53,yu-nagi,ミクと僕らの夢を乗せてがんばれ“あかつき”！
12/22/2009 21:27:20,六理,なんてロマンチックな企画！成功をお祈りしてます！！
12/22/2009 21:29:07,multi vitamin grape,成功を祈って
12/22/2009 21:29:16,無む,がんば
12/22/2009 21:29:23,侍蒼,宇宙でも頑張って
12/22/2009 21:29:48,lim ji won,"miku is best, go to the space"
12/22/2009 21:30:24,Masanovski,見たことのない物を見たい。聞いたことのない音を聞きたい。
12/22/2009 21:32:29,智,JAXAの皆様がんばってください！
12/22/2009 21:33:32,sibahok,あかつきミクが、僕たちの希望
12/22/2009 21:33:59,リルボ,成功を期待します
12/22/2009 21:34:43,しゅう,歌声よ、空へ届け！！
12/22/2009 21:35:10,なな,ミクは、日本の文化です
12/22/2009 21:35:14,志筑華織,ミクの歌声が遙か遠くまで届きますように。
12/22/2009 21:35:25,Saber,Miku sana Please MikuMikusiteageru
12/22/2009 21:36:00,卓卓,向往哦 幸运哦
12/22/2009 21:36:14,루시퍼,세희야 사랑해!!!
12/22/2009 21:37:02,IGrees
12/22/2009 21:37:48,Thui,Miku!
12/22/2009 21:38:35,hanamiti
12/22/2009 21:38:58,ネオ,世界へ羽ばたき・・・宇宙へ旅立つ・・・すばらしい！
12/22/2009 21:39:11,黒須朔夜,ミクの歌声宇宙に届け
12/22/2009 21:39:19,Sol
12/22/2009 21:39:58,かるたる,がんばってください！！
12/22/2009 21:40:06,HoHo小虾,最爱初音
12/22/2009 21:40:38,Mini,加油~
12/22/2009 21:41:22,가자! 금성으로
12/22/2009 21:41:48,teketekeojisan,Bon Voyage
12/22/2009 21:43:31,yamabishi
12/22/2009 21:43:52,koshat,とんでけー
12/22/2009 21:44:19,eizou,応援しています。頑張って下さい。
12/22/2009 21:45:00,배소현,ㄹ
12/22/2009 21:45:35,nofaith,あかつきよ、永久に。
12/22/2009 21:47:07,妃乃,ミクそしてあかつきさん、これからも頑張ってください
12/22/2009 21:48:22,オクタン,あかつきもミクも安全でいてほしいです！
12/22/2009 21:48:57,せるぎー,夢のある企画だねー
12/22/2009 21:49:06,妃乃,これからも頑張ってください
12/22/2009 21:49:34,夜想曲,がんばれ
12/22/2009 21:50:03,AKI,ミクの歌声は地球を救う！
12/22/2009 21:50:37,ヒカリ=
12/22/2009 21:50:51,光音King
12/22/2009 21:51:48,미친 오타쿠새끼야 凸이나 처먹어 병신들아,미친 오타쿠새끼야 凸이나 처먹어 병신들아
12/22/2009 21:52:28,scawa,旅の安全祈願！
12/22/2009 21:53:02,御沙,頑張ってください!!絶対飛んで下さい!!
12/22/2009 21:53:03,H@L,頑張れ!!
12/22/2009 21:53:10,pench,支援しまっす！！！
12/22/2009 21:54:03,リシテア,頑張ってください。本気で頑張ってください。
12/22/2009 21:54:18,瀬田唐橋,いつか、宇宙に連れて行って
12/22/2009 21:54:19,Nicholas Stypinski,SEND MIKU TO VENUS!!!!!!!!!!!!
12/22/2009 21:54:45,粘土火星,That's cool!!
12/22/2009 21:56:13,g00d,g00d
12/22/2009 21:57:51,PRASEO,支援!
12/22/2009 21:57:56,yokopu!,無事に任務を遂行してきてくらさい
12/22/2009 21:58:34,ruto,ganbare!
12/22/2009 21:58:43,gorujisu,頑張って飛んで！
12/22/2009 21:58:52,スピリット,ミクいけええええ！
12/22/2009 21:59:41,911sakura
12/22/2009 22:00:46,멀더,일본인 어떻게 보면 대단하다
12/22/2009 22:01:25,BUCHI P,感慨深いものがあります。
12/22/2009 22:01:46,石田,支援
12/22/2009 22:02:38,sanari,初音ミクとあかつきに光が降り注ぎますように
12/22/2009 22:02:55,Yachiru-chan,Go! Miku Go!
12/22/2009 22:02:58,ゆべ,ミクもあかつきもがんばれ！
12/22/2009 22:03:07,adimatic,MachineToyをヨロシク！
12/22/2009 22:03:08,Rusi,頑張って下さい！
12/22/2009 22:03:09,かげろぉ,ペンシルロケットから始まってついに金星に
12/22/2009 22:03:41,14'year
12/22/2009 22:04:36,isora,夢を宇宙へ！頑張って下さい！
12/22/2009 22:05:22,harthnir
12/22/2009 22:07:04,wiz,Fly me to the venus
12/22/2009 22:07:17,라리로리루리,라리로리루리
12/22/2009 22:07:47,Let's Be,영원하라 하츠네미쿠
12/22/2009 22:08:26,霧慕,応援して！
12/22/2009 22:09:43,akinori
12/22/2009 22:09:58,まーてぃ,ついに宇宙へ！！
12/22/2009 22:10:49,akinori,未来を感じるプロジェクトに期待してます
12/22/2009 22:11:06,ボブ・マッコイ・TF,ミクを宇宙へ
12/22/2009 22:11:36,우주까지 가는거다!!!! 미쿠!!!
12/22/2009 22:12:26,haru,miku daisuki!!
12/22/2009 22:12:28,The Bringer of Peace,妖怪『仕分けババア』に負けるな！
12/22/2009 22:13:20,mkt8514,ミク、あかつきに乗って金星まで頑張って！
12/22/2009 22:13:30,ponderpopopo,paiacvijw0icqe
12/22/2009 22:14:43,鈴音,ふぁぃと!!
12/22/2009 22:15:19,michel,miku is my wife!
12/22/2009 22:15:54,Владимир
12/22/2009 22:15:59,ikliu,祭りに参加しにきました
12/22/2009 22:16:20,百怪,地には平和を、宇宙には夢を。頑張ってください。
12/22/2009 22:16:33,ゆみ,うちゅうばんざい！
12/22/2009 22:19:33,数卵,未来に有意義となる結果期待してます！
12/22/2009 22:19:50,麦,宇宙へ！
12/22/2009 22:20:23,Jo-Ann,頑張ってミク！
12/22/2009 22:20:25,Haruka,ミクさん、とんでっけ～♪
12/22/2009 22:21:03,眠子,あかつきもミクも頑張って！
12/22/2009 22:22:12,내,깜장나묻잎
12/22/2009 22:24:24,T.けんじ,金星に届けミク
12/22/2009 22:24:33,nao,私も金星に行きたい！
12/22/2009 22:26:56,nasyoi,ミクよ宇宙まで届け！
12/22/2009 22:28:05,hiroP,行ってね♪
12/22/2009 22:28:08,稜,世界にミクが関係するとわ←
12/22/2009 22:31:24,シルヴァ,宇宙開発、夢とロマンがあふれてますね。がんばってください＾＾
12/22/2009 22:32:17,Nomuken,ミクもあかつきも無事到着できることを願っています
12/22/2009 22:32:41,Maiku Mori,Everything you truly believe in exists!
12/22/2009 22:33:30,きどう,全世界に歌が響きますように。
12/22/2009 22:33:34,코즈에냥,미쿠미쿠하게 해줄께. miku miku~
12/22/2009 22:33:40,GLORIAJING,Send Miku To Venus!!!!!!
12/22/2009 22:35:40,neko_panigiri,Miku breaks the speed of sound!
12/22/2009 22:36:55,静寂,ぜひともミクをあかつきに！！
12/22/2009 22:37:42,kran,夢を乗せて、いってら～
12/22/2009 22:37:49,ふぃるし,わくわくが止まらない！応援してるよー
12/22/2009 22:37:51,hi-ry,ミクが宇宙に飛ぶ！！！
12/22/2009 22:39:42,xenobako,がんばれー！こういう壮大な企画は好きだ
12/22/2009 22:39:51,As,お願い！
12/22/2009 22:40:09,spring4roll,"電子の妖精""初音ミク""天使の御座す星へ"
12/22/2009 22:41:03,Maelnor
12/22/2009 22:41:14,五菱清隆,好奇心と未来に実りある旅を。
12/22/2009 22:41:41,でかあたま,ミクと一緒に地球を眺めたい！
12/22/2009 22:42:13,門番,みんなのミク！金星いってこーい！
12/22/2009 22:42:47,kakera
12/22/2009 22:43:18,Harin,미쿠 만세 !
12/22/2009 22:44:08,Raysdalk,我らの夢を載せて飛べ～
12/22/2009 22:44:11,Harin,사랑하는 미쿠! 우주까지 날라가라!
12/22/2009 22:44:22,木内暁登,暁の成功祈っている、　ミクもお願いします。
12/22/2009 22:44:29,Cpt. D,OMG! right!
12/22/2009 22:44:36,tsukigasa
12/22/2009 22:45:00,신재홍,뭐라고써야하는거야?
12/22/2009 22:45:35,ぽちゃま,ミクそして暁！地球の為頑張って☆！
12/22/2009 22:46:26,Ayaa,"I love Vocaloid very much! Actually, i love len and rin more than Miku, but i still love her! I want her to go to the venus and bring the VOCALOID name too! Go Miku to venus! Goo! Love you and the others <3"
12/22/2009 22:46:48,World,みんなの思いを宇宙へ…！
12/22/2009 22:47:50,FirstLover..RE,I want to see that... so extream XD
12/22/2009 22:47:59,드라코이,면갤에서 왔습니다.씨발년들아!!
12/22/2009 22:48:26,toppe,金星までとどけミク！あかつきの金星探査も期待！
12/22/2009 22:49:00,千愛,頑張ってください！おうえんしてます
12/22/2009 22:49:38,yokoyo,ミク、あかつきと共に金星探査がんばれ！
12/22/2009 22:49:44,音端,ミク！そしてあかつき！金星をめいっぱい楽しんできてね！
12/22/2009 22:50:18,サイトウ。,あかつきに幸あれ。
12/22/2009 22:51:03,yukino
12/22/2009 22:51:09,揚下櫓,おもしろそうだから
12/22/2009 22:51:26,C.panda,第二の空を目指せあかつき！
12/22/2009 22:52:56,一歩,宇宙は夢
12/22/2009 22:52:56,あかちゅき,ミクもあかつきもがんばれ！
12/22/2009 22:53:13,ダイオード,地球からescape！ミクもあかつきも
12/22/2009 22:55:36,オーカ,いっけえええええ！
12/22/2009 22:55:52,秋奈,頑張れ！
12/22/2009 22:56:54,fizikisto,Salutojn al ĉiuj Venusanoj!
12/22/2009 22:56:57,arch2009,行ってらっしゃい！
12/22/2009 22:58:30,DTCP-IP,２枚目は是非リンちゃんで
12/22/2009 22:59:02,plutodream
12/22/2009 22:59:47,武永麻凛,ＶＯＣＡＬＯＩＤが！なんと！頑張れ！
12/22/2009 23:00:06,オールバック男　riku,俺の想い...届け！！
